geo_type,region,transportation_type,alternative_name,sub-region,country,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-18,2020-01-19,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26
county,Tippecanoe County,walking,,Indiana,United States,100,97.65,68.47,58.14,57.14,29.97,21.5,23.8,50.5,45,43.96,50.99,32.9,21.77,36.05,36.4,32.73,34.56,39.71,33.94,25.1,32.77,34.75,30.62,31.32,39.84,31.44,20,33.33,32.21,30.2,31.15,36.68,34.33,22.25,42.27,33.71,27.67,35.88,37.11,40.68,24.62,32.9,28.78,29.73,31.51,37.52,35.33,27.73,35.26,30.79,28.69,33.77,40.38,40.09,24.8,32.62,27.85,29.27,28.86,22.5,13.56,10.6,11.61,12.11,11.6,10.11,12.86,11.1,7.5,10.72,11.05,11.12,9.16,8.87,8.97,8.42,10.18,11.38,10.67,12.78,12.05,9.43,10.04,11.83,13.24,13.26,10.86,12,11.69,8.15,10.42,9.7,9.91,12.17,10.44,13.39,11.39,13.06,12.23,10.78,11.4,12.23,12.8,10,16.84,16.53,11.16,12.33,14.85,14.19,11.51,13.06,12.62,15.57,15.06,16.63,17.84,11.12,14.44,14,18.75,18.76,22,20.75,16.83,20.32,19.41,20.61,20.57,23.92,19.54,16.61,21.68,21.42,21.55,20.4,23.04,22.81,23.5,22.22,22.31,19.66,22.19,22.13,19.16,17.32,22.31,20.5,21.65,22.12,24.52,23.33,18.7,21,20.57,23.02,21.81,25.43,22.47,17.93,23.11,22.77,24.18,22.65,27.87,24.41,20.21,22.99,23.27,22.77,25.19,24.29,16.45,17.51,23.89,21.5,25.15,28.34,35.56,31.81,24.78,30.36,30.41,26.31,25.62,30.86,24.3,19.84,26.08,25.62,24.74,37.31,35.59,28.21,23.92,25.22,32.01,32.17,27.76,31.32,30.61,21.73,28.37,32.57,29.19,29.67,33.62,34.83,26.81,28.83,31.62,33.75,36.75,58.83,75.54,102.66,136.56,166.65,143.14,153.52,163.46,143.65,145.63,220.9,196.39,169.16,141.74,132.18,78.12,60.36,102.43,111.53,101.54,95.92,92.11,65.61,48.23,64.2,81.31,73.19,74.88,81.09,64.62,44.77,60.25,69.01,71.35,68.4,76.58,62.42,41.08,50.5,57.62,55.03,57.13,62.6,61.44,38.56,43.91,47.73,47.79,50.01,58.17,55.11,36.66,43.28,45.12,46.71,50.97,60.34,54.04,38.26,42.95,45.78,49.56,45.11,59.37,51.04,32.09,37.46,42.62,40.88,49.66,53.95,57.74,30.33,36.98
county,Tipton County,driving,,Indiana,United States,100,105.93,100.37,113.18,129.73,112.97,74.32,111.76,103.05,98.16,110.5,132.67,118.17,85.82,84.61,104.78,102.63,115.91,133.93,120.22,87.76,107.3,109.19,102,93.43,131.88,138.71,98.58,107.62,95.69,97.37,102.31,128.05,153.52,97.06,108.67,113.08,113.39,123.79,163.81,147.74,108.51,105.78,104.57,100.05,125.42,149,156.67,118.64,107.35,113.45,117.75,125.74,152.42,158.77,110.61,116.49,118.54,107.3,113.39,122.22,95.38,80.72,80.2,83.98,78.83,81.25,79.67,64.18,46.64,71.64,62.87,60.14,56.57,62.24,52.99,51.68,64.97,71.69,59.77,70.85,71.43,57.14,49.26,73.69,68.07,74.32,68.28,77.78,66.91,46.53,64.44,73.69,70.33,76.58,74.26,74.21,59.98,92.91,89.39,87.92,79.83,100.42,77.73,67.7,91.86,87.08,78.99,90.97,113.97,98.21,75.53,100.37,92.02,108.72,104.88,120.9,115.49,80.99,,,112.61,115.44,129.94,125.37,94.59,113.03,114.29,121.22,123.16,159.87,130.46,119.38,120.33,131.88,137.87,148.21,179.78,126.89,125.89,135.45,145.54,138.34,150.05,181.36,149.42,134.82,141.44,154.88,153.78,163.45,201.89,193.07,154.62,153.94,151.16,145.27,168.75,216.7,215.28,166.7,156.67,164.65,166.91,177.42,227.05,195.01,169.59,163.81,158.98,170.9,185.08,191.12,151.73,178.15,187.39,167.49,172.43,198.84,207.41,215.7,167.8,165.55,176.26,176.79,181.83,220.69,203.73,163.76,157.2,161.45,163.18,179.1,220.17,213.24,190.13,151,155.2,162.76,186.71,204.31,185.92,164.76,141.81,156.51,172.53,168.54,213.03,202.15,165.65,146.8,158.93,161.61,169.43,190.13,203.36,139.18,148.53,168.59,158.14,149.11,197.95,215.02,152.78,144.33,154.62,160.03,163.13,203.68,201.79,141.28,161.55,136.71,166.96,170.43,228.57,176.42,151.37,161.61,146.8,152.36,169.07,184.45,188.71,138.92,144.8,137.61,150.63,145.69,209.77,202.84,143.8,135.61,139.29,142.44,158.25,202.89,186.34,149.58,139.08,142.23,136.55,137.97,161.66,170.01,127.99,127.42,130.09,152.15,137.97,181.51,176.63,127.36,127.84,137.61,135.14,132.35,189.76,177.26,129.41,123.16,133.35,130.2,155.72,166.02,164.02,125.74,114.29
county,Vanderburgh County,driving,,Indiana,United States,100,103.86,107.42,107.3,123.19,121.73,81.26,97.43,100.15,105.1,106.45,123.03,138.36,81.09,97.92,102.12,102.11,108.02,126.53,129.49,85.45,102.47,101.89,105.84,106.46,117.83,120.16,81.59,101,107.35,105,117.32,142.1,146.23,97.13,108.02,104.55,108.04,120.2,136.27,137.48,90.01,101.02,110.06,109.68,118.62,141.01,151.08,99.12,112.83,119.5,120.67,126.77,154.26,159.84,92.57,109.42,112.57,113.07,99.83,123.33,104.8,74.86,91.26,90.19,79.03,75.88,90.07,67.33,48.67,68.45,63.53,59.86,64.02,69.44,57.13,46.65,66.56,66.24,68.54,69.61,76.76,60.47,47.56,70.22,74.33,73.16,75.63,80.03,63.7,40.44,70.49,78.15,81.9,86.46,86.28,82,62.53,87.63,87.47,89.9,86.85,102.35,80.08,63.9,92.44,93.17,91.18,97.41,110.64,95.83,72.21,105.8,100.73,112.48,111.73,117.56,112.07,75.92,,,118.62,133.2,139.77,127.04,92.71,128.54,135.93,133.2,138.97,159.11,136.61,98.9,99.82,138.07,137.3,145.7,163.7,149.99,105.35,140.12,143.2,146.43,143.23,161.7,146.16,113.53,142.73,136.27,149.67,153.06,171.77,158.6,116.67,151.71,149.84,154.04,156.9,186.8,176.77,111.54,143.72,154.02,157.02,167.62,182.88,167.85,120.7,153.82,144.72,161.63,164.1,166.86,125.3,117.9,153.03,154.83,156.67,163.31,186.18,172.35,121.5,152.17,169.12,177.07,178.99,197.49,174.4,124.18,146.53,152.06,154.72,160.18,185.04,169.35,123.5,145.54,153.23,153.51,156.53,173.04,164.65,121.76,149.03,157.99,162.15,162.46,188.5,178.82,122,148.72,154.75,151.13,153.95,180.88,171.61,127.26,164.75,155.15,159.38,163.37,186.32,174.28,132.66,154.05,157.4,152.99,154.87,182.26,179.96,121.97,142.82,148,151.79,161.86,191.65,174.68,129.2,118.57,150.49,155.69,155.27,184.25,180.2,123.68,144.45,146.14,151.7,157.29,193.59,203.07,131.73,140.36,141.15,147.91,149.48,183.44,178.03,120.22,131.15,135.72,140.25,147.97,170.51,167.25,111.47,140.03,143.59,147.15,159.2,184.44,176.39,119.23,129.9,137.63,139.13,143.1,175.4,174.35,118.27,126.74,134.21,139.94,147.73,179.02,176.6,111.65,122.27
county,Vanderburgh County,walking,,Indiana,United States,100,109.32,106.47,99.75,111.84,125.78,80.86,78.09,92.53,95.47,110.5,126.87,187.57,76.91,97.57,98.32,94.88,112.85,125.36,135.01,100.17,112.93,94.37,96.39,101.43,107.64,118.89,65.58,111.34,88.58,93.87,96.14,135.35,162.89,96.56,101.76,90.6,99.75,146.6,141.65,157.26,88.66,100.67,103.27,109.74,125.36,144.42,158.86,98.07,109.49,116.88,115.87,138.37,146.6,174.9,84.89,103.36,101.01,107.14,97.98,136.52,93.62,69.35,100.76,93.62,82.37,88.5,92.86,60.71,46.94,69.44,67.93,70.95,72.04,84.63,66.58,64.74,70.11,61.8,72.04,73.3,83.8,63.81,55.67,86.15,81.44,77.16,78.09,91.94,71.2,55,65.07,82.79,81.78,85.73,88.83,76.74,71.12,91.44,100.08,94.63,76.66,111.92,81.61,71.28,93.37,94.04,89.67,108.31,111.84,91.69,64.74,109.07,84.63,102.94,119.06,109.57,100.17,61.96,101.85,83.04,113.1,158.35,142.99,145.42,99.66,143.32,149.87,148.03,158.61,179.51,156.93,129.3,121.33,151.13,135.52,179.93,167.17,170.86,102.94,164.06,149.87,160.71,145.42,162.72,154.66,116.12,154.58,146.35,149.79,144.5,191.52,168.43,124.43,165.24,162.8,161.88,174.56,195.47,165.83,116.29,163.06,176.07,175.57,180.52,195.05,175.06,126.87,153.48,161.13,184.97,185.31,180.52,132.66,120.91,154.07,160.45,162.8,191.94,192.95,179.6,113.35,163.81,200.34,182.03,200.76,213.69,186.73,132.07,160.2,162.89,161.88,177.33,206.72,185.81,124.69,170.19,165.49,175.57,175.31,203.53,183.29,129.3,159.53,194.12,181.11,187.99,209.91,194.12,131.4,166.92,164.57,165.32,169.77,211.92,198.32,136.27,190.34,191.1,183.71,186.99,230.73,200.84,141.14,188.5,175.99,181.44,173.47,220.49,217.13,120.99,165.91,169.52,187.07,188.33,207.98,187.49,177.58,132.24,170.53,167.25,175.99,202.18,204.7,143.74,154.91,148.03,169.1,176.41,233.08,222.08,148.45,181.86,161.29,167.17,161.54,208.4,207.56,128.72,158.94,168.01,161.71,160.37,197.48,189.76,130.73,140.72,153.99,158.35,184.47,211.42,215.7,138.79,144.33,154.49,152.64,146.1,193.7,193.12,143.32,139.38,151.47,168.43,171.12,195.21,211.08,110.24,126.78
county,Vermillion County,driving,,Indiana,United States,100,100,101.41,107.64,119.24,104.13,91.56,118.89,100.44,109.05,104.48,129.35,113.18,94.11,93.85,109.05,91.74,107.56,133.66,127.33,90.51,91.21,112.39,89.89,91.48,131.81,119.68,102.99,97.89,103.69,99.91,95.34,131.63,138.75,106.59,108.52,114.41,115.91,114.24,135.85,128.47,113.97,105.89,110.02,85.59,117.75,159.75,126.71,114.76,105.45,133.22,117.93,129.7,137.17,133.39,114.15,110.54,115.11,116.08,118.72,130.67,109.75,104.31,108.08,97.63,98.33,86.29,92.97,83.22,53.95,70.21,71,77.42,69.95,69.77,63.88,53.6,76.01,86.38,80.93,78.82,76.63,69.95,57.73,79.79,77.07,86.73,75.75,88.4,75.57,44.82,79.96,87.17,82.69,83.74,98.95,88.05,70.12,84.62,102.46,94.9,89.72,107.82,95.78,79.44,98.33,92.79,82.78,106.85,109.23,121.18,75.4,103.6,101.41,109.93,109.93,126.1,119.51,88.4,,,133.3,154.39,145.69,142.18,97.89,129.35,129.79,134.09,145.34,203.16,184.01,147.19,146.84,160.46,132.95,160.54,186.29,167.14,127.33,141.04,139.37,138.93,152.2,187.79,172.67,145.34,152.11,146.22,161.69,167.22,200.26,184.45,164.24,165.99,161.86,149.82,186.12,217.57,213.36,152.28,163.71,167.66,176.01,193.76,203.69,212.57,185.06,176.45,174.17,173.46,209.67,212.74,152.37,199.3,176.45,176.36,158.79,194.99,226.63,209.93,192.62,159.4,171.79,156.77,176.27,212.65,236.64,180.76,165.73,149.56,179.96,189.54,224.87,192,179.7,159.23,169.95,170.47,172.85,237.79,196.75,178.91,150.7,157.38,146.66,174.43,218.45,213.71,162.39,167.93,167.75,182.25,185.68,223.9,222.41,174.52,174.78,151.67,148.59,180.23,205.71,195.87,159.67,150.18,153.25,151.76,167.75,191.92,192.79,173.81,146.75,151.58,144.64,173.81,217.66,205.71,145.61,160.02,165.29,153.6,164.85,203.51,179.88,151.76,160.81,155.1,166.43,164.32,191.39,188.58,164.94,149.03,145.08,137.52,173.81,206.77,227.42,159.84,153.69,135.33,135.15,158.08,180.14,192.53,134.09,130.67,137.26,143.85,152.55,194.73,196.84,164.59,147.1,147.54,147.63,150.97,173.64,178.03,138.93,126.19,125.75,124.17,147.54,168.19,174.08,127.77,113.09
county,Vigo County,driving,,Indiana,United States,100,107.4,104.35,111.36,124.74,129.92,97.35,107.23,98.13,108.88,107.56,132.36,128.19,89.72,98.54,101.91,105.11,106.89,140.42,130.69,98.35,101.75,104.69,106.64,110.77,139.45,129.26,102.63,103.7,115.05,109.97,115.02,148.47,143.99,104.02,112.42,111.16,114.35,118.09,145.17,149.6,118.45,104.64,112.22,111.25,125.03,151.85,144.64,108.66,114.27,122.48,124.7,134.71,159.24,158.34,115.97,116.52,117.78,118.18,119.26,139.35,118.66,88.95,95.52,102.12,93.15,94.31,100.11,78.78,56.03,68.9,68.21,65.84,67.09,76.55,61.99,52.99,68.52,67.41,70.03,76.31,82.41,61.56,51.3,70.96,71.87,74.92,78.49,84.58,75.5,48.05,71.91,76.18,88.4,87.36,93.52,89.66,68.14,91.38,90.51,93.01,89.63,105.27,88.64,71.33,93.94,99.1,95.99,106.03,115.37,124.3,90.31,106.95,107.51,110.22,112.83,130.32,120.63,84.54,,,126.55,126.52,142.58,135.43,103.31,127.37,130.99,135.08,145.44,169.91,149.51,121.75,119.72,149.36,152.36,150.12,167.22,151.04,116.59,145.33,142.74,150.55,147.2,176.69,164.26,129.24,148.37,146.96,159.37,164.31,181.47,172.43,136.49,155.57,157.41,157.24,169.87,199.78,177.05,129.68,159.15,168.03,178.39,191.02,203.47,199.44,157.93,160.2,164.49,169.02,181.3,172.72,138.04,142.26,169.21,167.97,173.09,174.57,195.88,208.69,156.69,171.37,171.56,167.22,173.4,198.4,187.63,139.11,161.62,157.35,169.83,174.2,196.33,179.37,141.47,146.51,169.39,169.94,172.46,192.15,165.17,136.22,166.52,180.45,174.2,179.92,190,189.03,153.17,180.1,183.12,186.71,193.99,232.88,230.92,177.21,188.29,186.82,177.28,183.37,219.06,207.43,149.41,163.84,166.99,176.25,178.86,217.47,210.8,160.11,165.67,173.28,171.59,182.87,229.56,216.57,148.79,141.71,168.47,169.31,182.11,205.97,210.11,146.96,162.31,169.34,165.35,183.32,206.62,202.91,141.01,151.99,158.19,159.75,164.13,207.54,204.94,148.09,144.26,141.83,152.45,169.41,193.49,199.32,130.51,149.44,159.9,154.59,173.51,199.91,192.65,147.66,154.64,151.4,158.92,164.71,192.96,181.35,147.54,138.7,148,148.38,170,182.87,186.41,127.86,141.59
county,Wabash County,driving,,Indiana,United States,100,102.13,102.46,112.7,113.57,103.73,78.03,102.25,106.89,107.58,120.7,111.93,112.83,73.36,98.03,104.51,109.8,112.83,125,124.06,83.52,103.03,106.76,92.83,95.2,129.43,126.52,85.08,106.11,112.05,105.57,97.01,137.46,133.69,94.59,111.31,112.05,110.78,109.96,138.65,150.98,96.93,102.7,108.61,90.41,119.3,140.61,138.89,99.55,110.61,115.74,129.59,122.01,141.93,146.52,99.51,111.35,114.26,119.84,110.45,127.54,109.18,79.22,88.03,90.2,84.51,83.2,95.08,81.93,54.75,68.85,77.38,69.3,69.1,64.51,61.31,53.36,76.07,69.34,70,74.84,91.31,70.86,57.46,85.53,79.1,92.7,81.93,83.24,79.96,48.4,85.16,82.95,86.52,91.52,83.98,101.11,67.7,106.97,96.31,114.47,90.9,127.91,102.05,76.97,104.39,102.5,97.91,105.12,128.61,131.97,100.33,108.11,107.05,116.52,129.75,128.32,141.8,82.38,,,136.35,129.02,136.11,152.25,103.32,122.79,124.55,131.31,156.39,201.84,171.19,167.99,153.24,161.35,164.59,157.91,186.27,203.73,165.08,145.33,166.93,150.04,174.22,194.06,222.54,178.36,178.11,156.39,157.25,190.78,213.69,210.78,194.71,176.8,173.36,167.38,186.84,226.8,220.2,153.69,160.33,161.11,165.98,205.53,223.61,192.79,187.7,165.94,166.19,175.49,210.94,225.41,205.16,165.53,178.16,158.11,183.03,182.25,213.81,239.47,169.26,166.43,173.73,175.12,178.11,220.25,231.27,154.43,151.84,153.61,158.03,183.89,225.61,228.24,171.19,153.2,163.48,163.44,181.64,205.78,188.44,142.83,149.34,155.33,165.33,162.66,199.14,215.53,154.75,150.08,151.84,151.39,167.87,206.43,224.26,167.87,139.96,153.52,153.93,153.61,204.34,222.58,153.52,166.52,189.39,172.46,171.93,208.11,237.46,159.22,154.1,169.96,161.48,169.63,230.25,276.23,183.61,162.46,153.36,156.8,182.83,212.87,210.49,159.55,157.66,175.41,158.28,170.2,199.63,238.2,161.72,138.24,147.66,164.14,156.35,197.13,235.49,149.75,133.24,138.52,145.37,144.22,188.93,222.54,120.49,143.73,155.33,148.4,165.12,197.99,231.76,158.2,150.29,160.29,153.32,143.2,192.58,205.74,130.49,141.39,143.73,146.84,163.32,174.1,177.46,128.81,134.43
county,Warrick County,driving,,Indiana,United States,100,99.63,102.72,109.36,127.72,118.62,84.92,97.69,98.96,96.8,102.61,117.39,123.49,85.93,96.26,98.12,94.83,100.63,118.69,122.49,89.52,95.25,92.72,99.46,100.52,120.1,144.02,106.72,97.17,100.24,101.99,111.8,141.06,130.31,100.04,106.79,99.74,105.19,112.6,128.22,137.47,98.44,101.53,103.95,99.72,111.28,129.43,143.69,103.13,108.21,113.7,117.72,118.5,146.76,144.73,100.82,109.83,111.39,109.55,100.07,124.03,111.99,84.4,92.89,95.61,85.18,77.27,97.3,77.46,61.95,79.11,76.36,70.48,79.88,83.6,83.02,81.87,90.79,86.04,89.45,85.16,94.21,82.87,63.14,89.85,94.12,93.58,89.78,102.2,86.99,51.27,82.59,89.05,96.89,99.26,90.77,104.19,73.96,102.94,106.27,106.89,97.8,119.6,90.66,78.65,112.58,107.09,101.75,113.53,136.97,122.17,90.73,122.86,111.41,123.45,130.81,136.5,135.26,96.85,,,128.7,159.38,143.95,130.03,110.91,143.35,153.31,149.16,157.26,178.07,155.99,125.13,127.83,163.53,153.39,158,178.35,178.07,137.01,163.68,158.23,166.18,165.99,192.27,182.52,150.09,163.48,152.1,166.1,173.4,192.22,202.18,158.94,170.72,178.74,170.92,183.53,210.16,209.03,133.86,159.59,176.9,181.18,186.76,213.72,202.38,140.23,169.73,153.16,183.23,189.97,190.56,167.33,157.19,173.03,173.1,178.37,183.15,215.56,206.68,152.81,176.17,186.88,214.13,206.57,233.15,219.36,161,164.54,167.94,165.25,174.57,206.96,208.6,155.44,162.75,164.46,174.53,162.17,183.95,173.34,152.31,154.41,171.26,171.2,180.27,195.7,207.02,143.5,171.74,163.27,166.92,165.69,190.52,193.86,143.82,159.51,153.22,167.24,168.73,192.46,185.31,135.98,160.16,158.97,157.93,157.78,181.55,180.53,126.01,150.45,146.07,149.55,164.05,210.28,178.85,148.49,135.89,151.19,163.18,164.35,197.88,198.38,137.66,147.52,152.98,153.69,153.98,193.52,207.41,128.05,148.08,142.37,142.2,154.91,181.2,184.75,128.93,129.91,138.1,142.78,139.15,172.54,178.2,121.03,131.27,136.34,140.04,151.86,180.58,170.1,127.14,140.06,146.59,140.79,143.89,178.98,166.51,118.76,127.57,127.36,135.11,139.67,174.16,168.97,111.97,122.9
county,Washington County,driving,,Indiana,United States,100,100.28,91.09,108.21,104.42,121.75,82.25,93.82,86.67,104.84,96.49,113.05,121.68,89.75,90.11,89.47,86.18,102.11,112.49,130.95,76.91,92.84,101.68,99.72,94.67,106.25,121.05,92.21,88.49,92.42,95.51,113.12,113.61,168.91,93.47,99.72,96.98,90.81,99.58,123.65,152.77,93.96,97.47,100.98,99.51,106.46,129.12,158.39,127.09,89.12,110.25,109.61,105.47,120.14,181.05,123.37,101.12,105.12,103.3,96.98,110.67,98.04,85.82,87.51,89.75,75.09,83.16,97.47,72.84,68.91,80.35,74.6,68.56,69.12,79.09,80.63,59.58,74.18,73.61,65.54,78.88,81.4,85.82,75.93,82.11,77.82,81.4,88.07,88.56,81.96,56.07,84.56,89.54,97.89,95.02,84.7,101.89,70.53,103.72,112.84,107.23,83.65,117.61,88.98,70.81,109.12,106.53,98.95,108.98,132.49,115.44,91.02,115.23,117.47,128.91,137.68,131.93,140.63,83.3,,,121.05,138.25,146.95,126.25,100.42,123.44,128.84,132.28,136.98,163.37,151.65,127.09,127.16,147.72,136,131.58,156.84,173.75,136.28,151.23,166.04,156,137.75,174.53,187.23,122.11,136.84,134.11,154.67,155.37,191.3,209.96,144.84,133.47,152.28,161.33,157.96,199.79,185.05,134.11,156.56,156.21,157.75,170.32,180.56,186.6,159.72,141.82,155.58,159.3,171.79,187.09,165.54,137.05,151.3,165.4,161.89,167.16,192.77,206.88,135.44,148.84,158.6,174.39,165.89,195.79,198.67,147.93,157.47,153.26,142.74,163.93,188.35,217.96,145.47,152.35,172.63,157.54,147.44,171.09,169.05,139.51,147.02,159.51,165.75,148.28,182.39,204.14,136.49,163.37,158.11,155.02,148.49,169.54,185.19,140.84,144.91,153.47,149.89,156.84,197.54,187.16,119.72,151.72,156.77,153.19,142.88,168.21,192.63,120.98,128.42,131.51,134.53,140.84,188.84,200.49,148.49,144.7,154.95,155.37,161.96,193.96,211.86,142.25,160.98,165.75,159.02,184.91,202.25,222.53,160.35,145.54,142.95,148.35,148.56,219.51,217.12,148.77,129.26,143.86,147.72,154.18,183.3,223.93,144.56,146.88,150.25,156.21,171.72,195.72,222.6,158.25,139.23,148.28,153.26,155.16,183.79,210.25,166.53,134.32,144.63,152.21,160.7,188.42,176.35,131.86,133.89
county,Wayne County,driving,,Indiana,United States,100,108.37,104.08,107.11,125.3,110.8,94.08,104.86,102.25,100.04,112.71,127.68,120.67,89.13,96.31,102.15,145.51,108.49,126.61,120.67,88.94,98.72,105.28,105.14,106.91,127.7,118.72,90.78,104.73,105.98,111.12,108.76,141.47,130.6,100.11,121.99,106.86,114.52,119.75,134.65,134.01,101.29,106.68,109.33,110.87,116.06,147.8,143.99,109.38,110.74,117.55,117.62,121.13,146.33,150.35,107.52,113.9,110.43,110.99,111.63,129.88,116.83,90.76,97.84,90.55,83.56,91.4,89.1,73.6,57.61,69.66,70.44,68.58,66.4,70.71,59.26,52.77,70.28,70.64,71.58,74.54,80.21,66.29,50.53,71.54,75.39,73.97,81.05,83.65,71.42,44.36,72.85,76.05,82.59,81.28,88.56,83.17,65.87,88.58,89.66,90.51,97.11,104.73,88.14,66.15,99.47,103.37,101.45,103.46,118.01,108.44,85.46,113.39,111.72,121.7,122.09,130.96,127.32,80.69,,,126.06,135.53,140.07,134.29,101.95,126.52,124.82,137,148.88,173.44,143.88,125.46,119.84,141.1,139.98,159.31,192.68,163.74,124.96,150.8,172.46,164.95,183.99,200.2,188.28,146.63,164.93,158.39,167.27,180.89,203.58,192.62,139.13,160.2,194.79,186.1,220.9,229.57,200.3,150.51,177.62,193.19,183.09,213.28,246.08,207.46,172.45,185.94,190.89,202.07,210.39,206.12,146.12,152.02,193.88,211.19,220.35,252.75,257.52,229.77,196.12,194.72,207.91,193,200.41,222.32,197.61,180.32,170.39,175.62,170.51,189.1,217.04,204.72,168.97,169.8,170.27,176.26,185.12,198.19,186.31,154.86,172.25,193.24,194.02,196.77,227.75,205.94,179.15,173.01,175.41,176.74,193.46,227.64,223.32,163.72,178.72,169.82,182.7,196.22,230.25,211.51,155.11,164.34,177.29,190.48,175.43,202.25,191.74,136.91,152.45,157.78,167.66,179.66,220.59,224.66,155,153.16,164.8,180.53,181.4,217.98,206.81,143.79,157,164.02,179.06,201.83,227.07,197.45,151.86,161.29,160.34,159.98,167.91,216.01,207.34,160.32,147.22,160.64,158.76,181.63,195.07,195.23,127.71,154.73,160.32,161.24,181.45,204.34,208.85,144.66,151.51,148.72,157.59,156.24,182.06,170.78,131.38,139.38,138.85,153.9,161.61,183.99,169.41,126.24,129.91
