,date,county,state,country,combined_key,lat,long,fips,cases,deaths
20683,8/29/20,Benton,Indiana,US,"Benton, Indiana, US",40.60626947,-87.31093999,18007,78,0
20684,8/29/20,Blackford,Indiana,US,"Blackford, Indiana, US",40.47388153,-85.32499702,18009,71,2
20685,8/29/20,Boone,Indiana,US,"Boone, Indiana, US",40.0509304,-86.46841646,18011,827,46
20686,8/29/20,Brown,Indiana,US,"Brown, Indiana, US",39.19605589,-86.22868909,18013,88,2
20687,8/29/20,Carroll,Indiana,US,"Carroll,Indiana,US",40.580783200000006,-86.56198812,18015,253,13
20688,8/29/20,Cass,Indiana,US,"Cass, Indiana, US",40.76135835,-86.34830753,18017,1861,9
20689,8/29/20,Clark,Indiana,US,"Clark, Indiana, US",38.48015445,-85.70510334,18019,1710,51
20690,8/29/20,Clay,Indiana,US,"Clay, Indiana, US",39.39561833,-87.11723506,18021,224,5
20691,8/29/20,Clinton,Indiana,US,"Clinton, Indiana, US",40.30319754,-86.47277257,18023,543,8
20692,8/29/20,Crawford,Indiana,US,"Crawford, Indiana, US",38.28814402,-86.44518825,18025,60,0
20693,8/29/20,Daviess,Indiana,US,"Daviess, Indiana, US",38.70186039,-87.07185406,18027,475,23
20694,8/29/20,DeKalb,Indiana,US,"DeKalb, Indiana, US",41.39804622,-84.99906934,18033,325,7
20695,8/29/20,Dearborn,Indiana,US,"Dearborn, Indiana, US",39.14647946,-84.97333539,18029,569,28
20696,8/29/20,Decatur,Indiana,US,"Decatur, Indiana, US",39.30712658,-85.50087166,18031,394,35
20697,8/29/20,Delaware,Indiana,US,"Delaware, Indiana, US",40.22787247,-85.39732772,18035,1077,56
20698,8/29/20,Dubois,Indiana,US,"Dubois, Indiana, US",38.36597551,-86.87924170000001,18037,831,17
20699,8/29/20,Elkhart,Indiana,US,"Elkhart, Indiana, US",41.59761169,-85.85875695,18039,5554,98
20700,8/29/20,Fayette,Indiana,US,"Fayette, Indiana, US",39.63684962,-85.17797541,18041,309,8
20701,8/29/20,Floyd,Indiana,US,"Floyd, Indiana, US",38.32117957,-85.90385377,18043,1065,54
20702,8/29/20,Fountain,Indiana,US,"Fountain, Indiana, US",40.12361933,-87.24217689,18045,91,2
20703,8/29/20,Franklin,Indiana,US,"Franklin, Indiana, US",39.4142482,-85.06062647,18047,273,25
20704,8/29/20,Fulton,Indiana,US,"Fulton, Indiana, US",41.0469907,-86.26252745,18049,201,2
20705,8/29/20,Gibson,Indiana,US,"Gibson, Indiana, US",38.30393723,-87.58054938,18051,311,4
20706,8/29/20,Grant,Indiana,US,"Grant, Indiana, US",40.51587228,-85.65468702,18053,638,30
20707,8/29/20,Greene,Indiana,US,"Greene, Indiana, US",39.03630547,-86.96223202,18055,359,35
20708,8/29/20,Hamilton,Indiana,US,"Hamilton, Indiana, US",40.07306535,-86.05244729,18057,3811,107
20709,8/29/20,Hancock,Indiana,US,"Hancock, Indiana, US",39.82304555,-85.77566351,18059,812,41
20710,8/29/20,Harrison,Indiana,US,"Harrison, Indiana, US",38.19467379,-86.10948271,18061,472,24
20711,8/29/20,Hendricks,Indiana,US,"Hendricks, Indiana, US",39.76719009,-86.51037283,18063,2285,111
20712,8/29/20,Henry,Indiana,US,"Henry, Indiana, US",39.93029017,-85.39625719,18065,591,21
20713,8/29/20,Howard,Indiana,US,"Howard, Indiana, US",40.48527731,-86.11351892,18067,1056,61
20714,8/29/20,Huntington,Indiana,US,"Huntington, Indiana, US",40.82907273,-85.48822092,18069,159,3
20715,8/29/20,Jackson,Indiana,US,"Jackson, Indiana, US",38.90915820000001,-86.03851889,18071,688,8
20716,8/29/20,Jasper,Indiana,US,"Jasper, Indiana, US",41.02078733,-87.11553319,18073,318,2
20717,8/29/20,Jay,Indiana,US,"Jay, Indiana, US",40.43781032,-85.00576229,18075,127,0
20718,8/29/20,Jefferson,Indiana,US,"Jefferson, Indiana, US",38.78576239,-85.43633383,18077,205,3
20719,8/29/20,Jennings,Indiana,US,"Jennings, Indiana, US",38.99588883,-85.62710784,18079,264,12
20720,8/29/20,Johnson,Indiana,US,"Johnson, Indiana, US",39.48994426,-86.10149107,18081,2012,121
20721,8/29/20,Knox,Indiana,US,"Knox, Indiana, US",38.68861576,-87.4194665,18083,332,3
20722,8/29/20,Kosciusko,Indiana,US,"Kosciusko, Indiana, US",41.24521668,-85.86312322,18085,1019,16
20723,8/29/20,LaGrange,Indiana,US,"LaGrange, Indiana, US",41.64232188,-85.42674232,18087,596,11
20724,8/29/20,LaPorte,Indiana,US,"LaPorte, Indiana, US",41.54366008,-86.74072188,18091,1170,31
20725,8/29/20,Lake,Indiana,US,"Lake, Indiana, US",41.41874274,-87.38277575,18089,9024,295
20726,8/29/20,Lawrence,Indiana,US,"Lawrence, Indiana, US",38.84112637,-86.48361629,18093,444,27
20727,8/29/20,Madison,Indiana,US,"Madison, Indiana, US",40.16143691,-85.71964711,18095,1270,69
20728,8/29/20,Marion,Indiana,US,"Marion, Indiana, US",39.78163624,-86.13826325,18097,18212,748
20729,8/29/20,Marshall,Indiana,US,"Marshall, Indiana, US",41.32467367,-86.26185087,18099,884,23
20730,8/29/20,Martin,Indiana,US,"Martin, Indiana, US",38.7099921,-86.80373186,18101,102,0
20731,8/29/20,Miami,Indiana,US,"Miami, Indiana, US",40.76940965,-86.04525048,18103,314,2
20732,8/29/20,Monroe,Indiana,US,"Monroe, Indiana, US",39.16130004,-86.52414358,18105,1055,36
20733,8/29/20,Montgomery,Indiana,US,"Montgomery, Indiana, US",40.04034823,-86.89335024,18107,418,21
20734,8/29/20,Morgan,Indiana,US,"Morgan, Indiana, US",39.47899078,-86.44573375,18109,581,35
20735,8/29/20,Newton,Indiana,US,"Newton, Indiana, US",40.95610449,-87.39635768,18111,142,10
20736,8/29/20,Noble,Indiana,US,"Noble, Indiana, US",41.39672484,-85.41966713,18113,798,30
20737,8/29/20,Ohio,Indiana,US,"Ohio, Indiana, US",38.955304999999996,-84.96515993,18115,72,7
20738,8/29/20,Orange,Indiana,US,"Orange, Indiana, US",38.541189200000005,-86.49523093,18117,237,24
20739,8/29/20,Owen,Indiana,US,"Owen, Indiana, US",39.31145587,-86.83900724,18119,140,1
20740,8/29/20,Parke,Indiana,US,"Parke, Indiana, US",39.77202286,-87.20375833,18121,79,2
20741,8/29/20,Perry,Indiana,US,"Perry, Indiana, US",38.07809328,-86.63741946,18123,196,13
20742,8/29/20,Pike,Indiana,US,"Pike, Indiana, US",38.40112197,-87.23574907,18125,96,1
20743,8/29/20,Porter,Indiana,US,"Porter, Indiana, US",41.45986947,-87.06848888,18127,1692,41
20744,8/29/20,Posey,Indiana,US,"Posey, Indiana, US",38.02097333,-87.86480429,18129,210,0
20745,8/29/20,Pulaski,Indiana,US,"Pulaski, Indiana, US",41.04166107,-86.69890683,18131,98,1
20746,8/29/20,Putnam,Indiana,US,"Putnam, Indiana, US",39.66437981,-86.84517605,18133,429,8
20747,8/29/20,Randolph,Indiana,US,"Randolph, Indiana, US",40.15734772,-85.01139319,18135,161,7
20748,8/29/20,Ripley,Indiana,US,"Ripley, Indiana, US",39.10235626,-85.26212744,18137,243,8
20749,8/29/20,Rush,Indiana,US,"Rush, Indiana, US",39.62002287,-85.4655599,18139,131,4
20750,8/29/20,Scott,Indiana,US,"Scott, Indiana, US",38.68672078,-85.74627859,18143,309,10
20751,8/29/20,Shelby,Indiana,US,"Shelby, Indiana, US",39.52305623,-85.79158570000001,18145,616,28
20752,8/29/20,Spencer,Indiana,US,"Spencer, Indiana, US",38.01519732,-87.0079644,18147,155,3
20753,8/29/20,St. Joseph,Indiana,US,"St. Joseph, Indiana, US",41.61756781,-86.29040834,18141,5027,92
20754,8/29/20,Starke,Indiana,US,"Starke, Indiana, US",41.27890281,-86.64686895,18149,207,7
20755,8/29/20,Steuben,Indiana,US,"Steuben, Indiana, US",41.64423868,-85.00101094,18151,270,3
20756,8/29/20,Sullivan,Indiana,US,"Sullivan, Indiana, US",39.08952258,-87.41414469,18153,287,8
20757,8/29/20,Switzerland,Indiana,US,"Switzerland, Indiana, US",38.82767338,-85.03022429,18155,64,0
20758,8/29/20,Tippecanoe,Indiana,US,"Tippecanoe, Indiana, US",40.38872739,-86.89413959,18157,1554,13
20759,8/29/20,Tipton,Indiana,US,"Tipton, Indiana, US",40.31123252,-86.05234925,18159,185,19
20760,8/29/20,Union,Indiana,US,"Union, Indiana, US",39.62550777,-84.92497066,18161,62,0
20761,8/29/20,Vanderburgh,Indiana,US,"Vanderburgh, Indiana, US",38.02658833,-87.58763124,18163,2528,19
20762,8/29/20,Vermillion,Indiana,US,"Vermillion, Indiana, US",39.8523352,-87.46160542,18165,93,0
20763,8/29/20,Vigo,Indiana,US,"Vigo, Indiana, US",39.42944561,-87.39169027,18167,1223,15
20764,8/29/20,Wabash,Indiana,US,"Wabash, Indiana, US",40.84704239,-85.79328272,18169,202,5
20765,8/29/20,Warren,Indiana,US,"Warren, Indiana, US",40.34728141,-87.35602659,18171,38,1
20766,8/29/20,Warrick,Indiana,US,"Warrick, Indiana, US",38.08922676,-87.2716085,18173,751,31
20767,8/29/20,Washington,Indiana,US,"Washington, Indiana, US",38.60219804,-86.1049363,18175,214,1
20768,8/29/20,Wayne,Indiana,US,"Wayne, Indiana, US",39.863344399999995,-85.01044989,18177,529,10
20769,8/29/20,Wells,Indiana,US,"Wells, Indiana, US",40.72934187,-85.22132966,18179,207,2
20770,8/29/20,White,Indiana,US,"White, Indiana, US",40.74911165,-86.86492015,18181,437,12
20771,8/29/20,Whitley,Indiana,US,"Whitley, Indiana, US",41.13863784,-85.50791236,18183,208,6
20772,8/29/20,Out of IN,Indiana,US,"Out of IN, Indiana, US",0.0,0.0,80018,0,0
20773,8/29/20,Unassigned,Indiana,US,"Unassigned, Indiana, US",0.0,0.0,90018,0,219
20774,8/30/20,Adams,Indiana,US,"Adams, Indiana, US",40.7457653,-84.93671406,18001,185,2
20775,8/30/20,Allen,Indiana,US,"Allen, Indiana, US",41.09194313,-85.06800636,18003,4953,177
20776,8/30/20,Bartholomew,Indiana,US,"Bartholomew, Indiana, US",39.20744865,-85.89558181,18005,1050,54
20777,8/30/20,Benton,Indiana,US,"Benton, Indiana, US",40.60626947,-87.31093999,18007,79,0
20778,8/30/20,Blackford,Indiana,US,"Blackford, Indiana, US",40.47388153,-85.32499702,18009,73,2
20779,8/30/20,Boone,Indiana,US,"Boone, Indiana, US",40.0509304,-86.46841646,18011,833,46
20780,8/30/20,Brown,Indiana,US,"Brown, Indiana, US",39.19605589,-86.22868909,18013,89,2
20781,8/30/20,Carroll,Indiana,US,"Carroll,Indiana,US",40.580783200000006,-86.56198812,18015,255,13
20782,8/30/20,Cass,Indiana,US,"Cass, Indiana, US",40.76135835,-86.34830753,18017,1869,9
20783,8/30/20,Clark,Indiana,US,"Clark, Indiana, US",38.48015445,-85.70510334,18019,1732,51
20784,8/30/20,Clay,Indiana,US,"Clay, Indiana, US",39.39561833,-87.11723506,18021,227,5
20785,8/30/20,Clinton,Indiana,US,"Clinton, Indiana, US",40.30319754,-86.47277257,18023,545,9
20786,8/30/20,Crawford,Indiana,US,"Crawford, Indiana, US",38.28814402,-86.44518825,18025,62,0
20787,8/30/20,Daviess,Indiana,US,"Daviess, Indiana, US",38.70186039,-87.07185406,18027,480,23
20788,8/30/20,DeKalb,Indiana,US,"DeKalb, Indiana, US",41.39804622,-84.99906934,18033,331,7
20789,8/30/20,Dearborn,Indiana,US,"Dearborn, Indiana, US",39.14647946,-84.97333539,18029,571,28
20790,8/30/20,Decatur,Indiana,US,"Decatur, Indiana, US",39.30712658,-85.50087166,18031,398,35
20791,8/30/20,Delaware,Indiana,US,"Delaware, Indiana, US",40.22787247,-85.39732772,18035,1140,56
20792,8/30/20,Dubois,Indiana,US,"Dubois, Indiana, US",38.36597551,-86.87924170000001,18037,837,17
20793,8/30/20,Elkhart,Indiana,US,"Elkhart, Indiana, US",41.59761169,-85.85875695,18039,5577,98
20794,8/30/20,Fayette,Indiana,US,"Fayette, Indiana, US",39.63684962,-85.17797541,18041,322,8
20795,8/30/20,Floyd,Indiana,US,"Floyd, Indiana, US",38.32117957,-85.90385377,18043,1071,54
20796,8/30/20,Fountain,Indiana,US,"Fountain, Indiana, US",40.12361933,-87.24217689,18045,93,2
20797,8/30/20,Franklin,Indiana,US,"Franklin, Indiana, US",39.4142482,-85.06062647,18047,273,25
20798,8/30/20,Fulton,Indiana,US,"Fulton, Indiana, US",41.0469907,-86.26252745,18049,205,2
20799,8/30/20,Gibson,Indiana,US,"Gibson, Indiana, US",38.30393723,-87.58054938,18051,313,4
20800,8/30/20,Grant,Indiana,US,"Grant, Indiana, US",40.51587228,-85.65468702,18053,649,30
20801,8/30/20,Greene,Indiana,US,"Greene, Indiana, US",39.03630547,-86.96223202,18055,366,35
20802,8/30/20,Hamilton,Indiana,US,"Hamilton, Indiana, US",40.07306535,-86.05244729,18057,3852,107
20803,8/30/20,Hancock,Indiana,US,"Hancock, Indiana, US",39.82304555,-85.77566351,18059,818,41
20804,8/30/20,Harrison,Indiana,US,"Harrison, Indiana, US",38.19467379,-86.10948271,18061,477,24
20805,8/30/20,Hendricks,Indiana,US,"Hendricks, Indiana, US",39.76719009,-86.51037283,18063,2304,111
20806,8/30/20,Henry,Indiana,US,"Henry, Indiana, US",39.93029017,-85.39625719,18065,602,21
20807,8/30/20,Howard,Indiana,US,"Howard, Indiana, US",40.48527731,-86.11351892,18067,1067,62
20808,8/30/20,Huntington,Indiana,US,"Huntington, Indiana, US",40.82907273,-85.48822092,18069,163,3
20809,8/30/20,Jackson,Indiana,US,"Jackson, Indiana, US",38.90915820000001,-86.03851889,18071,696,8
20810,8/30/20,Jasper,Indiana,US,"Jasper, Indiana, US",41.02078733,-87.11553319,18073,320,2
20811,8/30/20,Jay,Indiana,US,"Jay, Indiana, US",40.43781032,-85.00576229,18075,128,0
20812,8/30/20,Jefferson,Indiana,US,"Jefferson, Indiana, US",38.78576239,-85.43633383,18077,205,3
20813,8/30/20,Jennings,Indiana,US,"Jennings, Indiana, US",38.99588883,-85.62710784,18079,267,12
20814,8/30/20,Johnson,Indiana,US,"Johnson, Indiana, US",39.48994426,-86.10149107,18081,2024,121
20815,8/30/20,Knox,Indiana,US,"Knox, Indiana, US",38.68861576,-87.4194665,18083,339,3
20816,8/30/20,Kosciusko,Indiana,US,"Kosciusko, Indiana, US",41.24521668,-85.86312322,18085,1024,16
20817,8/30/20,LaGrange,Indiana,US,"LaGrange, Indiana, US",41.64232188,-85.42674232,18087,599,11
20818,8/30/20,LaPorte,Indiana,US,"LaPorte, Indiana, US",41.54366008,-86.74072188,18091,1173,31
20819,8/30/20,Lake,Indiana,US,"Lake, Indiana, US",41.41874274,-87.38277575,18089,9075,296
20820,8/30/20,Lawrence,Indiana,US,"Lawrence, Indiana, US",38.84112637,-86.48361629,18093,451,27
20821,8/30/20,Madison,Indiana,US,"Madison, Indiana, US",40.16143691,-85.71964711,18095,1279,69
20822,8/30/20,Marion,Indiana,US,"Marion, Indiana, US",39.78163624,-86.13826325,18097,18335,748
20823,8/30/20,Marshall,Indiana,US,"Marshall, Indiana, US",41.32467367,-86.26185087,18099,888,23
20824,8/30/20,Martin,Indiana,US,"Martin, Indiana, US",38.7099921,-86.80373186,18101,108,0
20825,8/30/20,Miami,Indiana,US,"Miami, Indiana, US",40.76940965,-86.04525048,18103,316,2
20826,8/30/20,Monroe,Indiana,US,"Monroe, Indiana, US",39.16130004,-86.52414358,18105,1093,36
20827,8/30/20,Montgomery,Indiana,US,"Montgomery, Indiana, US",40.04034823,-86.89335024,18107,423,21
20828,8/30/20,Morgan,Indiana,US,"Morgan, Indiana, US",39.47899078,-86.44573375,18109,587,35
20829,8/30/20,Newton,Indiana,US,"Newton, Indiana, US",40.95610449,-87.39635768,18111,143,10
20830,8/30/20,Noble,Indiana,US,"Noble, Indiana, US",41.39672484,-85.41966713,18113,801,30
20831,8/30/20,Ohio,Indiana,US,"Ohio, Indiana, US",38.955304999999996,-84.96515993,18115,73,7
20832,8/30/20,Orange,Indiana,US,"Orange, Indiana, US",38.541189200000005,-86.49523093,18117,237,24
20833,8/30/20,Owen,Indiana,US,"Owen, Indiana, US",39.31145587,-86.83900724,18119,140,1
20834,8/30/20,Parke,Indiana,US,"Parke, Indiana, US",39.77202286,-87.20375833,18121,80,2
20835,8/30/20,Perry,Indiana,US,"Perry, Indiana, US",38.07809328,-86.63741946,18123,196,13
20836,8/30/20,Pike,Indiana,US,"Pike, Indiana, US",38.40112197,-87.23574907,18125,99,1
20837,8/30/20,Porter,Indiana,US,"Porter, Indiana, US",41.45986947,-87.06848888,18127,1704,41
20838,8/30/20,Posey,Indiana,US,"Posey, Indiana, US",38.02097333,-87.86480429,18129,212,0
20839,8/30/20,Pulaski,Indiana,US,"Pulaski, Indiana, US",41.04166107,-86.69890683,18131,99,1
20840,8/30/20,Putnam,Indiana,US,"Putnam, Indiana, US",39.66437981,-86.84517605,18133,432,8
20841,8/30/20,Randolph,Indiana,US,"Randolph, Indiana, US",40.15734772,-85.01139319,18135,166,7
20842,8/30/20,Ripley,Indiana,US,"Ripley, Indiana, US",39.10235626,-85.26212744,18137,244,8
20843,8/30/20,Rush,Indiana,US,"Rush, Indiana, US",39.62002287,-85.4655599,18139,132,4
20844,8/30/20,Scott,Indiana,US,"Scott, Indiana, US",38.68672078,-85.74627859,18143,312,10
20845,8/30/20,Shelby,Indiana,US,"Shelby, Indiana, US",39.52305623,-85.79158570000001,18145,618,28
20846,8/30/20,Spencer,Indiana,US,"Spencer, Indiana, US",38.01519732,-87.0079644,18147,158,3
20847,8/30/20,St. Joseph,Indiana,US,"St. Joseph, Indiana, US",41.61756781,-86.29040834,18141,5100,92
20848,8/30/20,Starke,Indiana,US,"Starke, Indiana, US",41.27890281,-86.64686895,18149,209,7
20849,8/30/20,Steuben,Indiana,US,"Steuben, Indiana, US",41.64423868,-85.00101094,18151,271,4
20850,8/30/20,Sullivan,Indiana,US,"Sullivan, Indiana, US",39.08952258,-87.41414469,18153,289,8
20851,8/30/20,Switzerland,Indiana,US,"Switzerland, Indiana, US",38.82767338,-85.03022429,18155,64,0
20852,8/30/20,Tippecanoe,Indiana,US,"Tippecanoe, Indiana, US",40.38872739,-86.89413959,18157,1570,13
20853,8/30/20,Tipton,Indiana,US,"Tipton, Indiana, US",40.31123252,-86.05234925,18159,185,19
20854,8/30/20,Union,Indiana,US,"Union, Indiana, US",39.62550777,-84.92497066,18161,62,0
20855,8/30/20,Vanderburgh,Indiana,US,"Vanderburgh, Indiana, US",38.02658833,-87.58763124,18163,2560,19
20856,8/30/20,Vermillion,Indiana,US,"Vermillion, Indiana, US",39.8523352,-87.46160542,18165,94,0
20857,8/30/20,Vigo,Indiana,US,"Vigo, Indiana, US",39.42944561,-87.39169027,18167,1249,17
20858,8/30/20,Wabash,Indiana,US,"Wabash, Indiana, US",40.84704239,-85.79328272,18169,206,5
20859,8/30/20,Warren,Indiana,US,"Warren, Indiana, US",40.34728141,-87.35602659,18171,38,1
20860,8/30/20,Warrick,Indiana,US,"Warrick, Indiana, US",38.08922676,-87.2716085,18173,763,31
20861,8/30/20,Washington,Indiana,US,"Washington, Indiana, US",38.60219804,-86.1049363,18175,218,1
20862,8/30/20,Wayne,Indiana,US,"Wayne, Indiana, US",39.863344399999995,-85.01044989,18177,539,10
20863,8/30/20,Wells,Indiana,US,"Wells, Indiana, US",40.72934187,-85.22132966,18179,209,2
20864,8/30/20,White,Indiana,US,"White, Indiana, US",40.74911165,-86.86492015,18181,439,12
20865,8/30/20,Whitley,Indiana,US,"Whitley, Indiana, US",41.13863784,-85.50791236,18183,211,6
20866,8/30/20,Out of IN,Indiana,US,"Out of IN, Indiana, US",0.0,0.0,80018,0,0
20867,8/30/20,Unassigned,Indiana,US,"Unassigned, Indiana, US",0.0,0.0,90018,0,219
20868,8/31/20,Adams,Indiana,US,"Adams, Indiana, US",40.7457653,-84.93671406,18001,188,2
20869,8/31/20,Allen,Indiana,US,"Allen, Indiana, US",41.09194313,-85.06800636,18003,4979,178
20870,8/31/20,Bartholomew,Indiana,US,"Bartholomew, Indiana, US",39.20744865,-85.89558181,18005,1062,54
20871,8/31/20,Benton,Indiana,US,"Benton, Indiana, US",40.60626947,-87.31093999,18007,80,0
20872,8/31/20,Blackford,Indiana,US,"Blackford, Indiana, US",40.47388153,-85.32499702,18009,74,2
20873,8/31/20,Boone,Indiana,US,"Boone, Indiana, US",40.0509304,-86.46841646,18011,843,46
20874,8/31/20,Brown,Indiana,US,"Brown, Indiana, US",39.19605589,-86.22868909,18013,89,2
20875,8/31/20,Carroll,Indiana,US,"Carroll,Indiana,US",40.580783200000006,-86.56198812,18015,255,13
20876,8/31/20,Cass,Indiana,US,"Cass, Indiana, US",40.76135835,-86.34830753,18017,1872,9
20877,8/31/20,Clark,Indiana,US,"Clark, Indiana, US",38.48015445,-85.70510334,18019,1758,51
20878,8/31/20,Clay,Indiana,US,"Clay, Indiana, US",39.39561833,-87.11723506,18021,229,5
20879,8/31/20,Clinton,Indiana,US,"Clinton, Indiana, US",40.30319754,-86.47277257,18023,551,9
20880,8/31/20,Crawford,Indiana,US,"Crawford, Indiana, US",38.28814402,-86.44518825,18025,64,0
20881,8/31/20,Daviess,Indiana,US,"Daviess, Indiana, US",38.70186039,-87.07185406,18027,495,23
20882,8/31/20,DeKalb,Indiana,US,"DeKalb, Indiana, US",41.39804622,-84.99906934,18033,343,7
20883,8/31/20,Dearborn,Indiana,US,"Dearborn, Indiana, US",39.14647946,-84.97333539,18029,574,28
20884,8/31/20,Decatur,Indiana,US,"Decatur, Indiana, US",39.30712658,-85.50087166,18031,399,35
20885,8/31/20,Delaware,Indiana,US,"Delaware, Indiana, US",40.22787247,-85.39732772,18035,1175,57
20886,8/31/20,Dubois,Indiana,US,"Dubois, Indiana, US",38.36597551,-86.87924170000001,18037,839,17
20887,8/31/20,Elkhart,Indiana,US,"Elkhart, Indiana, US",41.59761169,-85.85875695,18039,5602,98
20888,8/31/20,Fayette,Indiana,US,"Fayette, Indiana, US",39.63684962,-85.17797541,18041,326,8
20889,8/31/20,Floyd,Indiana,US,"Floyd, Indiana, US",38.32117957,-85.90385377,18043,1078,54
20890,8/31/20,Fountain,Indiana,US,"Fountain, Indiana, US",40.12361933,-87.24217689,18045,94,2
20891,8/31/20,Franklin,Indiana,US,"Franklin, Indiana, US",39.4142482,-85.06062647,18047,274,25
20892,8/31/20,Fulton,Indiana,US,"Fulton, Indiana, US",41.0469907,-86.26252745,18049,205,2
20893,8/31/20,Gibson,Indiana,US,"Gibson, Indiana, US",38.30393723,-87.58054938,18051,317,4
20894,8/31/20,Grant,Indiana,US,"Grant, Indiana, US",40.51587228,-85.65468702,18053,660,30
20895,8/31/20,Greene,Indiana,US,"Greene, Indiana, US",39.03630547,-86.96223202,18055,371,35
20896,8/31/20,Hamilton,Indiana,US,"Hamilton, Indiana, US",40.07306535,-86.05244729,18057,3914,107
20897,8/31/20,Hancock,Indiana,US,"Hancock, Indiana, US",39.82304555,-85.77566351,18059,823,41
20898,8/31/20,Harrison,Indiana,US,"Harrison, Indiana, US",38.19467379,-86.10948271,18061,485,24
20899,8/31/20,Hendricks,Indiana,US,"Hendricks, Indiana, US",39.76719009,-86.51037283,18063,2329,111
20900,8/31/20,Henry,Indiana,US,"Henry, Indiana, US",39.93029017,-85.39625719,18065,608,21
20901,8/31/20,Howard,Indiana,US,"Howard, Indiana, US",40.48527731,-86.11351892,18067,1079,62
20902,8/31/20,Huntington,Indiana,US,"Huntington, Indiana, US",40.82907273,-85.48822092,18069,170,3
20903,8/31/20,Jackson,Indiana,US,"Jackson, Indiana, US",38.90915820000001,-86.03851889,18071,699,9
20904,8/31/20,Jasper,Indiana,US,"Jasper, Indiana, US",41.02078733,-87.11553319,18073,323,2
20905,8/31/20,Jay,Indiana,US,"Jay, Indiana, US",40.43781032,-85.00576229,18075,129,0
20906,8/31/20,Jefferson,Indiana,US,"Jefferson, Indiana, US",38.78576239,-85.43633383,18077,207,3
20907,8/31/20,Jennings,Indiana,US,"Jennings, Indiana, US",38.99588883,-85.62710784,18079,269,12
20908,8/31/20,Johnson,Indiana,US,"Johnson, Indiana, US",39.48994426,-86.10149107,18081,2034,121
20909,8/31/20,Knox,Indiana,US,"Knox, Indiana, US",38.68861576,-87.4194665,18083,345,3
20910,8/31/20,Kosciusko,Indiana,US,"Kosciusko, Indiana, US",41.24521668,-85.86312322,18085,1029,16
20911,8/31/20,LaGrange,Indiana,US,"LaGrange, Indiana, US",41.64232188,-85.42674232,18087,600,11
20912,8/31/20,LaPorte,Indiana,US,"LaPorte, Indiana, US",41.54366008,-86.74072188,18091,1185,31
20913,8/31/20,Lake,Indiana,US,"Lake, Indiana, US",41.41874274,-87.38277575,18089,9143,296
20914,8/31/20,Lawrence,Indiana,US,"Lawrence, Indiana, US",38.84112637,-86.48361629,18093,454,27
20915,8/31/20,Madison,Indiana,US,"Madison, Indiana, US",40.16143691,-85.71964711,18095,1297,69
20916,8/31/20,Marion,Indiana,US,"Marion, Indiana, US",39.78163624,-86.13826325,18097,18466,748
20917,8/31/20,Marshall,Indiana,US,"Marshall, Indiana, US",41.32467367,-86.26185087,18099,895,23
20918,8/31/20,Martin,Indiana,US,"Martin, Indiana, US",38.7099921,-86.80373186,18101,117,0
20919,8/31/20,Miami,Indiana,US,"Miami, Indiana, US",40.76940965,-86.04525048,18103,318,2
20920,8/31/20,Monroe,Indiana,US,"Monroe, Indiana, US",39.16130004,-86.52414358,18105,1150,36
20921,8/31/20,Montgomery,Indiana,US,"Montgomery, Indiana, US",40.04034823,-86.89335024,18107,425,21
20922,8/31/20,Morgan,Indiana,US,"Morgan, Indiana, US",39.47899078,-86.44573375,18109,595,35
20923,8/31/20,Newton,Indiana,US,"Newton, Indiana, US",40.95610449,-87.39635768,18111,145,10
20924,8/31/20,Noble,Indiana,US,"Noble, Indiana, US",41.39672484,-85.41966713,18113,804,31
20925,8/31/20,Ohio,Indiana,US,"Ohio, Indiana, US",38.955304999999996,-84.96515993,18115,73,7
20926,8/31/20,Orange,Indiana,US,"Orange, Indiana, US",38.541189200000005,-86.49523093,18117,240,24
20927,8/31/20,Owen,Indiana,US,"Owen, Indiana, US",39.31145587,-86.83900724,18119,142,1
20928,8/31/20,Parke,Indiana,US,"Parke, Indiana, US",39.77202286,-87.20375833,18121,79,2
20929,8/31/20,Perry,Indiana,US,"Perry, Indiana, US",38.07809328,-86.63741946,18123,196,13
20930,8/31/20,Pike,Indiana,US,"Pike, Indiana, US",38.40112197,-87.23574907,18125,101,1
20931,8/31/20,Porter,Indiana,US,"Porter, Indiana, US",41.45986947,-87.06848888,18127,1719,41
20932,8/31/20,Posey,Indiana,US,"Posey, Indiana, US",38.02097333,-87.86480429,18129,214,0
20933,8/31/20,Pulaski,Indiana,US,"Pulaski, Indiana, US",41.04166107,-86.69890683,18131,100,1
20934,8/31/20,Putnam,Indiana,US,"Putnam, Indiana, US",39.66437981,-86.84517605,18133,433,8
20935,8/31/20,Randolph,Indiana,US,"Randolph, Indiana, US",40.15734772,-85.01139319,18135,172,7
20936,8/31/20,Ripley,Indiana,US,"Ripley, Indiana, US",39.10235626,-85.26212744,18137,245,8
20937,8/31/20,Rush,Indiana,US,"Rush, Indiana, US",39.62002287,-85.4655599,18139,133,4
20938,8/31/20,Scott,Indiana,US,"Scott, Indiana, US",38.68672078,-85.74627859,18143,315,10
20939,8/31/20,Shelby,Indiana,US,"Shelby, Indiana, US",39.52305623,-85.79158570000001,18145,619,28
20940,8/31/20,Spencer,Indiana,US,"Spencer, Indiana, US",38.01519732,-87.0079644,18147,158,3
